"Common","Scientific","Functional","Native","Year","Quadrat","Cover","Station"
"Annual panic","Panicum","Annual grass","Unknown native status",2018-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-03-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2012-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2013-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2014-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Annual panic","Panicum","Annual grass","Unknown native status",2015-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2021-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2021-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2021-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2021-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2018-11-01,"2L",0.5,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2018-11-01,"1L",0.5,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2018-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2018-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-03-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-03-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-03-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-03-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-03-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-03-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2012-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2013-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2013-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2013-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2013-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2013-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2013-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2014-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2014-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2014-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2014-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2015-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2015-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2015-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Blue grama","Bouteloua gracilis","Annual grass","Native",2015-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2021-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2021-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2021-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2021-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2018-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2018-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2018-11-01,"1R",0.5,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2018-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-03-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-03-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-03-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-03-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-03-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-03-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2012-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2013-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2013-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2013-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2013-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2013-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2013-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2014-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2014-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2014-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2014-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2015-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2015-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2015-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Feather fingergrass","Chloris virgata","Annual grass","Native",2015-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2021-11-01,"2L",2.5,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2021-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2021-11-01,"1R",2.5,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2021-11-01,"2R",15,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2018-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2018-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2018-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2018-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-03-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-03-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-03-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-03-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-03-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-03-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2012-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2013-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2013-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2013-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2013-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2013-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2013-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2014-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2014-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2014-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2014-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2015-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2015-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2015-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Unknown annual grass, C21",NA,"Annual grass","Unknown native status",2015-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2021-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"2L",0.5,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"1L",0.5,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2018-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-03-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"2L",0.5,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2012-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"3L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"2L",2.5,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2013-11-01,"3R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"2L",2.5,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2014-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Arizona blue eyes","Evolvulus arizonicus","Perennial forb","Native",2015-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"2L",0,"Channel 21_Station 07 + 49.5 ORD"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"1L",0,"Channel 21_Station 07 + 49.5 ORD"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"1R",0,"Channel 21_Station 07 + 49.5 ORD"
"Ayenia","Ayenia microphylla","Perennial forb","Native",2021-11-01,"2R",0,"Channel 21_Station 07 + 49.5 ORD"
