"PlotTimeID","Year","Channel","Station","station.trt","channel.trt","up.trt","inch.trt","Native","Cover"
363,"2021-11-01","Channel 21","Station 07 + 49.5 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Unknown native status",5.125
364,"2021-11-01","Channel 21","Station 07 + 66 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",5
364,"2021-11-01","Channel 21","Station 07 + 66 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",0.875
364,"2021-11-01","Channel 21","Station 07 + 66 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.375
365,"2021-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",5.125
365,"2021-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",14.25
365,"2021-11-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",9.75
366,"2021-11-01","Channel 21","Station 09 + 99 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",5.75
366,"2021-11-01","Channel 21","Station 09 + 99 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",9.75
366,"2021-11-01","Channel 21","Station 09 + 99 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Unknown native status",4
367,"2021-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",4.375
367,"2021-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",11
367,"2021-11-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",4
368,"2021-11-01","Channel 21","Station 11 + 12 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",6.375
368,"2021-11-01","Channel 21","Station 11 + 12 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",26.5
368,"2021-11-01","Channel 21","Station 11 + 12 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Unknown native status",0.125
369,"2021-11-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",5.625
369,"2021-11-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",16.25
370,"2021-11-01","Channel 21","Station 11 + 63 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",0.25
370,"2021-11-01","Channel 21","Station 11 + 63 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",55.625
370,"2021-11-01","Channel 21","Station 11 + 63 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Unknown native status",9.5
371,"2021-11-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",23.5
371,"2021-11-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",24.25
371,"2021-11-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",4.75
378,"2012-03-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Native",14.1666666666667
386,"2012-03-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",66.9166666666667
387,"2012-03-01","Channel 13","Station 1 + 38.5 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",51
387,"2012-03-01","Channel 13","Station 1 + 38.5 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",0.166666666666667
388,"2012-03-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive",0.0833333333333333
388,"2012-03-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",43.0833333333333
388,"2012-03-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown native status",1.33333333333333
389,"2012-03-01","Channel 13","Station 1 + 77 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Invasive",0.0833333333333333
389,"2012-03-01","Channel 13","Station 1 + 77 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",43.5833333333333
389,"2012-03-01","Channel 13","Station 1 + 77 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",0.166666666666667
390,"2012-03-01","Channel 13","Station 1 + 99 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",19.75
390,"2012-03-01","Channel 13","Station 1 + 99 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",7
391,"2012-03-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive",0.5
391,"2012-03-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",54.4166666666667
391,"2012-03-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown native status",0.0833333333333333
392,"2012-03-01","Channel 13","Station 2 + 57 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Invasive",0.0833333333333333
392,"2012-03-01","Channel 13","Station 2 + 57 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",6.91666666666667
392,"2012-03-01","Channel 13","Station 2 + 57 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",0.416666666666667
393,"2012-03-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",29.9166666666667
393,"2012-03-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown native status",0.25
394,"2012-03-01","Channel 13","Station 3 + 09 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Invasive",0.0833333333333333
394,"2012-03-01","Channel 13","Station 3 + 09 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",90.5833333333333
394,"2012-03-01","Channel 13","Station 3 + 09 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",0.166666666666667
395,"2012-03-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",33.6666666666667
395,"2012-03-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown native status",1.08333333333333
396,"2012-03-01","Channel 13","Station 3 + 65 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Invasive",0.416666666666667
396,"2012-03-01","Channel 13","Station 3 + 65 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",50.3333333333333
397,"2012-03-01","Channel 13","Station 3 + 95.5 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",19.0833333333333
397,"2012-03-01","Channel 13","Station 3 + 95.5 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",1.08333333333333
398,"2012-03-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive",0.5
398,"2012-03-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",26.5
398,"2012-03-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown native status",3.25
399,"2012-03-01","Channel 13","Station 4 + 36 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Invasive",0.5
399,"2012-03-01","Channel 13","Station 4 + 36 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",48.1666666666667
400,"2012-03-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive",1.25
400,"2012-03-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native",67.3333333333333
400,"2012-03-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown native status",0.25
401,"2012-03-01","Channel 13","Station 4 + 78 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Invasive",2.58333333333333
401,"2012-03-01","Channel 13","Station 4 + 78 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Native",31.4166666666667
401,"2012-03-01","Channel 13","Station 4 + 78 ORD","One rock dam","Channel 13: In-channel treatment",0,1,"Unknown native status",0.5
402,"2012-03-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.166666666666667
402,"2012-03-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native",18.25
402,"2012-03-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.583333333333333
404,"2012-03-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native",57.5
404,"2012-03-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",2.58333333333333
405,"2012-03-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.583333333333333
405,"2012-03-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native",67.6666666666667
405,"2012-03-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",1.75
406,"2012-03-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Invasive",5.16666666666667
406,"2012-03-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native",15.9166666666667
406,"2012-03-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.583333333333333
407,"2012-03-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Invasive",3.58333333333333
407,"2012-03-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Native",13.8333333333333
407,"2012-03-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.25
408,"2012-03-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.166666666666667
408,"2012-03-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Native",24.8333333333333
408,"2012-03-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.25
409,"2012-03-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.0833333333333333
409,"2012-03-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Native",2.66666666666667
409,"2012-03-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.916666666666667
410,"2012-03-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.166666666666667
410,"2012-03-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Native",26.4166666666667
410,"2012-03-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.25
411,"2012-03-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.916666666666667
411,"2012-03-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native",42.75
412,"2012-03-01","Channel 19","Station 07 + 30","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.166666666666667
412,"2012-03-01","Channel 19","Station 07 + 30","No treatment","Channel 19: Upland treatment",1,0,"Native",18.9166666666667
412,"2012-03-01","Channel 19","Station 07 + 30","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.25
413,"2012-03-01","Channel 19","Station 07 + 50","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.166666666666667
413,"2012-03-01","Channel 19","Station 07 + 50","No treatment","Channel 19: Upland treatment",1,0,"Native",40.6666666666667
413,"2012-03-01","Channel 19","Station 07 + 50","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.416666666666667
414,"2012-03-01","Channel 19","Station 07 + 97","No treatment","Channel 19: Upland treatment",1,0,"Invasive",1
414,"2012-03-01","Channel 19","Station 07 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native",12.9166666666667
414,"2012-03-01","Channel 19","Station 07 + 97","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.25
415,"2012-03-01","Channel 19","Station 09 + 05","No treatment","Channel 19: Upland treatment",1,0,"Invasive",2.5
415,"2012-03-01","Channel 19","Station 09 + 05","No treatment","Channel 19: Upland treatment",1,0,"Native",18
415,"2012-03-01","Channel 19","Station 09 + 05","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.333333333333333
416,"2012-03-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.583333333333333
416,"2012-03-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Native",8.08333333333333
416,"2012-03-01","Channel 19","Station 09 + 26","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.333333333333333
417,"2012-03-01","Channel 19","Station 09 + 68","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.0833333333333333
417,"2012-03-01","Channel 19","Station 09 + 68","No treatment","Channel 19: Upland treatment",1,0,"Native",55.25
418,"2012-03-01","Channel 19","Station 10 + 98","No treatment","Channel 19: Upland treatment",1,0,"Invasive",0.916666666666667
418,"2012-03-01","Channel 19","Station 10 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native",28.0833333333333
418,"2012-03-01","Channel 19","Station 10 + 98","No treatment","Channel 19: Upland treatment",1,0,"Unknown native status",0.0833333333333333
419,"2012-03-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",1.08333333333333
419,"2012-03-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",30.75
419,"2012-03-01","Channel 21","Station 01 + 07.5 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.416666666666667
420,"2012-03-01","Channel 21","Station 01 + 49 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",16
420,"2012-03-01","Channel 21","Station 01 + 49 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Unknown native status",0.166666666666667
421,"2012-03-01","Channel 21","Station 02 + 15 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",0.5
421,"2012-03-01","Channel 21","Station 02 + 15 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",8.33333333333333
421,"2012-03-01","Channel 21","Station 02 + 15 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.0833333333333333
422,"2012-03-01","Channel 21","Station 03 + 80 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",0.166666666666667
422,"2012-03-01","Channel 21","Station 03 + 80 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",17.1666666666667
422,"2012-03-01","Channel 21","Station 03 + 80 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.0833333333333333
423,"2012-03-01","Channel 21","Station 04 + 90 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",2.91666666666667
423,"2012-03-01","Channel 21","Station 04 + 90 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",3.16666666666667
424,"2012-03-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",2.5
424,"2012-03-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",11.4166666666667
424,"2012-03-01","Channel 21","Station 06 + 36 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.583333333333333
425,"2012-03-01","Channel 21","Station 07 + 49.5 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",0.25
425,"2012-03-01","Channel 21","Station 07 + 49.5 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",33.5
426,"2012-03-01","Channel 21","Station 07 + 66 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",0.0833333333333333
426,"2012-03-01","Channel 21","Station 07 + 66 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",0.666666666666667
427,"2012-03-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",1.66666666666667
427,"2012-03-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",15.9166666666667
427,"2012-03-01","Channel 21","Station 08 + 62 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.166666666666667
428,"2012-03-01","Channel 21","Station 09 + 99 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",0.666666666666667
428,"2012-03-01","Channel 21","Station 09 + 99 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",11.4166666666667
428,"2012-03-01","Channel 21","Station 09 + 99 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Unknown native status",0.166666666666667
429,"2012-03-01","Channel 21","Station 10 + 13 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",49.5833333333333
430,"2012-03-01","Channel 21","Station 11 + 12 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",3.33333333333333
430,"2012-03-01","Channel 21","Station 11 + 12 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",27.3333333333333
431,"2012-03-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",3.5
431,"2012-03-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",10.6666666666667
431,"2012-03-01","Channel 21","Station 11 + 24 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Unknown native status",0.166666666666667
432,"2012-03-01","Channel 21","Station 11 + 63 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Invasive",0.75
432,"2012-03-01","Channel 21","Station 11 + 63 ORD","One rock dam","Channel 21: In-channel treatment",0,1,"Native",37.75
433,"2012-03-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Invasive",2.91666666666667
433,"2012-03-01","Channel 21","Station 11 + 73 BAF","Baffle","Channel 21: In-channel treatment",0,1,"Native",4
