"PlotTimeID","Year","Channel","Station","station.trt","channel.trt","up.trt","inch.trt","inwood","Cover"
63,"2013-11-01","Channel 12","Station 1 + 04","No treatment","Channel 12: No treatment",0,0,"Unknown herb",1.04166666666667
64,"2013-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Invasive herb",1.25
64,"2013-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Native herb",19.5
64,"2013-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Native woody",30.8333333333333
64,"2013-11-01","Channel 12","Station 1 + 52","No treatment","Channel 12: No treatment",0,0,"Unknown herb",1.75
65,"2013-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Invasive herb",0.833333333333333
65,"2013-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Native herb",19
65,"2013-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Native woody",59.25
65,"2013-11-01","Channel 12","Station 1 + 83","No treatment","Channel 12: No treatment",0,0,"Unknown herb",1.66666666666667
66,"2013-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Invasive herb",2.66666666666667
66,"2013-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Native herb",25
66,"2013-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Native woody",45.5833333333333
66,"2013-11-01","Channel 12","Station 2 + 63","No treatment","Channel 12: No treatment",0,0,"Unknown herb",1.25
67,"2013-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Invasive herb",5
67,"2013-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Native herb",23.0833333333333
67,"2013-11-01","Channel 12","Station 2 + 98","No treatment","Channel 12: No treatment",0,0,"Native woody",67.3333333333333
68,"2013-11-01","Channel 12","Station 3 + 93","No treatment","Channel 12: No treatment",0,0,"Native herb",11.8333333333333
68,"2013-11-01","Channel 12","Station 3 + 93","No treatment","Channel 12: No treatment",0,0,"Native woody",62.1666666666667
68,"2013-11-01","Channel 12","Station 3 + 93","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.166666666666667
69,"2013-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Invasive herb",3.5
69,"2013-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Native herb",15.0416666666667
69,"2013-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Native woody",65.9166666666667
69,"2013-11-01","Channel 12","Station 4 + 00","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.833333333333333
70,"2013-11-01","Channel 12","Station 4 + 09","No treatment","Channel 12: No treatment",0,0,"Invasive herb",1.66666666666667
70,"2013-11-01","Channel 12","Station 4 + 09","No treatment","Channel 12: No treatment",0,0,"Native herb",14.3333333333333
70,"2013-11-01","Channel 12","Station 4 + 09","No treatment","Channel 12: No treatment",0,0,"Native woody",47.1666666666667
71,"2013-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Invasive herb",2.5
71,"2013-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Native herb",21.4166666666667
71,"2013-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Native woody",22.5
71,"2013-11-01","Channel 12","Station 4 + 56","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.416666666666667
72,"2013-11-01","Channel 12","Station 4 + 65",NA,NA,NA,NA,NA,NA
73,"2013-11-01","Channel 12","Station 5 + 13","No treatment","Channel 12: No treatment",0,0,"Native herb",19.9583333333333
73,"2013-11-01","Channel 12","Station 5 + 13","No treatment","Channel 12: No treatment",0,0,"Native woody",30.9166666666667
73,"2013-11-01","Channel 12","Station 5 + 13","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.291666666666667
74,"2013-11-01","Channel 12","Station 5 + 48","No treatment","Channel 12: No treatment",0,0,"Native herb",6.25
74,"2013-11-01","Channel 12","Station 5 + 48","No treatment","Channel 12: No treatment",0,0,"Native woody",42.1666666666667
74,"2013-11-01","Channel 12","Station 5 + 48","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.416666666666667
75,"2013-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Invasive herb",2.5
75,"2013-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Native herb",14.8333333333333
75,"2013-11-01","Channel 12","Station 6 + 30","No treatment","Channel 12: No treatment",0,0,"Native woody",71.6666666666667
76,"2013-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Native herb",12.3333333333333
76,"2013-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Native woody",72.0833333333333
76,"2013-11-01","Channel 12","Station 6 + 93","No treatment","Channel 12: No treatment",0,0,"Unknown herb",0.416666666666667
77,"2013-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",0.5
77,"2013-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",68.3333333333333
77,"2013-11-01","Channel 13","Station 1 + 11.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.416666666666667
78,"2013-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",0.416666666666667
78,"2013-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",0.416666666666667
78,"2013-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",54.5833333333333
78,"2013-11-01","Channel 13","Station 1 + 38.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.0833333333333333
79,"2013-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.416666666666667
79,"2013-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",2.5
79,"2013-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",32.5
79,"2013-11-01","Channel 13","Station 1 + 71 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.0833333333333333
80,"2013-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",3.08333333333333
80,"2013-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",46.6666666666667
80,"2013-11-01","Channel 13","Station 1 + 99 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.5
81,"2013-11-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",3.91666666666667
81,"2013-11-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",30.9166666666667
81,"2013-11-01","Channel 13","Station 2 + 16 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.666666666666667
82,"2013-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",2.5
82,"2013-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",3.75
82,"2013-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",68.4166666666667
82,"2013-11-01","Channel 13","Station 2 + 57 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",2.58333333333333
83,"2013-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.0833333333333333
83,"2013-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",9.41666666666667
83,"2013-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",3
83,"2013-11-01","Channel 13","Station 2 + 67 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.416666666666667
84,"2013-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",0.5
84,"2013-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",5.08333333333333
84,"2013-11-01","Channel 13","Station 3 + 09 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",46
85,"2013-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.5
85,"2013-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",1.91666666666667
85,"2013-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",80.8333333333333
85,"2013-11-01","Channel 13","Station 3 + 31 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.166666666666667
86,"2013-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",0.25
86,"2013-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",7.91666666666667
86,"2013-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",42.5
86,"2013-11-01","Channel 13","Station 3 + 65 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.0833333333333333
87,"2013-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",2.66666666666667
87,"2013-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",0.416666666666667
87,"2013-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",33.25
87,"2013-11-01","Channel 13","Station 3 + 95.5 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",3.41666666666667
88,"2013-11-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",0.583333333333333
88,"2013-11-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",11.5
88,"2013-11-01","Channel 13","Station 4 + 14.5 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",32.9166666666667
89,"2013-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Invasive herb",5.41666666666667
89,"2013-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native herb",10.6666666666667
89,"2013-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Native woody",21.6666666666667
89,"2013-11-01","Channel 13","Station 4 + 36 ORD","One station dam","Channel 13: In-channel treatment",0,1,"Unknown herb",0.166666666666667
90,"2013-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Invasive herb",3.08333333333333
90,"2013-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native herb",13.4166666666667
90,"2013-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Native woody",45.4166666666667
90,"2013-11-01","Channel 13","Station 4 + 50 BAF","Baffle","Channel 13: In-channel treatment",0,1,"Unknown herb",0.166666666666667
91,"2013-11-01","Channel 13","Station 4 + 78 ORD",NA,NA,NA,NA,NA,NA
92,"2013-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",2.91666666666667
92,"2013-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native herb",5.08333333333333
92,"2013-11-01","Channel 19","Station 01 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native woody",75.0833333333333
93,"2013-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",3
93,"2013-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native herb",15.6666666666667
93,"2013-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Native woody",20.4166666666667
93,"2013-11-01","Channel 19","Station 02 + 04","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",5
94,"2013-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",1.33333333333333
94,"2013-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native herb",25.75
94,"2013-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Native woody",49.1666666666667
94,"2013-11-01","Channel 19","Station 02 + 52","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",1.66666666666667
95,"2013-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",3.08333333333333
95,"2013-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native herb",14.4166666666667
95,"2013-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Native woody",91.6666666666667
95,"2013-11-01","Channel 19","Station 03 + 63","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",2.66666666666667
96,"2013-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",19.5833333333333
96,"2013-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native herb",15.75
96,"2013-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Native woody",22.9166666666667
96,"2013-11-01","Channel 19","Station 03 + 98","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",2.91666666666667
97,"2013-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",3.66666666666667
97,"2013-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Native herb",9.66666666666667
97,"2013-11-01","Channel 19","Station 05 + 00","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",1
98,"2013-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.5
98,"2013-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Native herb",6.33333333333333
98,"2013-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Native woody",80.8333333333333
98,"2013-11-01","Channel 19","Station 05 + 09","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",1.33333333333333
99,"2013-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",2.91666666666667
99,"2013-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Native herb",11.5833333333333
99,"2013-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Native woody",0.833333333333333
99,"2013-11-01","Channel 19","Station 05 + 62","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",1.33333333333333
100,"2013-11-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Native herb",15.5833333333333
100,"2013-11-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Native woody",27.1666666666667
100,"2013-11-01","Channel 19","Station 06 + 13","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.5
101,"2013-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",0.916666666666667
101,"2013-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native herb",0.5
101,"2013-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Native woody",59.1666666666667
101,"2013-11-01","Channel 19","Station 06 + 97","No treatment","Channel 19: Upland treatment",1,0,"Unknown herb",0.5
102,"2013-11-01","Channel 19","Station 07 + 30","No treatment","Channel 19: Upland treatment",1,0,"Invasive herb",1.66666666666667
